,artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,set(), Folk/Acoustic,hip hop,Dance/Electronic, jazz, metal,pop,R&B,latin,country,Folk/Acoustic, Dance/Electronic,World/Traditional, R&B,metal, hip hop, blues, classical, pop, country, easy listening,easy listening, latin,rock, rock,cat,cluster
190,Billie Eilish,lovely (with Khalid),0.2349075565949788,0.0,2018,0.9662921348314607,0.2624113475177305,0.2553754898845461,0.36363636363636365,0.5141318312086174,0.0,0.018270622286541256,0.9569663665514733,0.0,0.0883944678292243,0.08760295218739973,0.3664010289593721,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
191,Migos,Walk It Talk It,0.43957633923038375,1.0,2018,0.8426966292134831,0.9196217494089836,0.6123292024149984,0.18181818181818182,0.7594129854728728,1.0,0.2908827785817656,0.08973619153163669,2.6395939086294416e-06,0.10162357185808778,0.381752059043748,0.5694746472896997,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,0
192,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",0.3143506867917208,1.0,2018,0.797752808988764,0.6099290780141844,0.688592310136638,0.09090909090909091,0.766182429093784,1.0,0.49891461649782926,0.0008133356721771576,0.0,0.1280817799158148,0.3614290298427639,0.5112575580778616,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2222222222222222,0
193,Rich The Kid,Plug Walk,0.16766717140963394,1.0,2018,0.8089887640449438,0.8829787234042553,0.49157928185573563,1.0,0.6909279573080345,1.0,0.21671490593342982,0.20695161216286223,0.0,0.10402886349969932,0.12824901058936786,0.23179431420388244,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,0
194,Maluma,Corazón (feat. Nego do Borel),0.19323931821978413,0.0,2018,0.7752808988764045,0.7009456264775413,0.7235462345090562,0.8181818181818182,0.7135586520407154,0.0,0.4048480463096961,0.3360525125084428,1.4923857868020305e-05,0.2122669873722189,0.7593325489357151,0.9152964888087408,latin,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,7
195,Jonas Blue,Rise,0.21933955909534253,0.0,2018,0.7865168539325843,0.6595744680851064,0.7733290964940155,0.09090909090909091,0.7838719241031722,1.0,0.018270622286541256,0.3350279021882398,0.0,0.21828021647624776,0.6598566691624773,0.3051540787100881,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
196,Ozuna,Vaina Loca,0.17010287056845555,0.0,2018,0.8089887640449438,0.7387706855791962,0.7945132930833598,0.5454545454545454,0.8036861349935764,1.0,0.09406657018813315,0.32273257834580354,0.0,0.21828021647624776,0.5528933575783507,0.22517105123581205,latin,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,7
197,Migos,Stir Fry,0.20824150064934016,1.0,2018,0.8089887640449438,0.8132387706855791,0.8061646012074991,0.18181818181818182,0.7467141021840102,1.0,0.44464544138929096,0.002675052623986046,0.0,0.16536380036079376,0.5026206011338111,0.8086016229977724,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,0
198,Rita Ora,Anywhere,0.27499690148890193,0.0,2017,0.7078651685393258,0.5898345153664303,0.7860396144476222,1.0,0.8183120861745232,0.0,0.0658465991316932,0.03727614313724205,0.0,0.09921828021647623,0.3025992084714943,0.31101490399915144,"hip hop, pop, Dance/Electronic",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,5
199,Camila Cabello,Never Be the Same,0.3070840046774046,0.0,2018,0.8314606741573034,0.6004728132387707,0.6970659887723758,0.0,0.7995355272260104,1.0,0.09316208393632418,0.18543479543859878,0.0006467005076142132,0.13890559230306676,0.2191678254358755,0.4634560305505463,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,1
200,Dua Lipa,IDGAF,0.2827620397363841,1.0,2017,0.8764044943820225,0.8356973995271867,0.518059527592416,0.6363636363636364,0.7184010277695424,1.0,0.1286179450072359,0.04127212338603383,0.0,0.07324113048707157,0.5047598673654936,0.24536570489020904,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,1
201,Lil Dicky,Freaky Friday (feat. Chris Brown),0.2792189596546911,1.0,2018,0.7865168539325843,0.739952718676123,0.576316068213113,0.7272727272727273,0.7645024211878644,1.0,0.3632416787264834,0.1505980445516961,0.0,0.1052315093205051,0.766819980746604,0.4846716877055266,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,0
202,Billie Eilish,bad guy,0.21847736470283932,0.0,2019,0.9325842696629213,0.6761229314420804,0.39201355788581715,0.6363636363636364,0.47183516157723093,1.0,0.6363965267727931,0.3360525125084428,0.1319796954314721,0.09440769693325317,0.5603807893892395,0.49796462289169396,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
203,Gesaffelstein,Lost in the Fire (feat. The Weeknd),0.24004839066027925,1.0,2019,0.9438202247191011,0.6252955082742317,0.6525791759347528,0.18181818181818182,0.41031722502223533,1.0,0.02369753979739508,0.0955764703567939,0.0009411167512690356,0.11244738424533975,0.136806075516098,0.27147422297655666,Dance/Electronic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
204,Halsey,Without Me,0.23888173387292333,1.0,2018,0.8651685393258427,0.7364066193853428,0.45874377714225184,0.5454545454545454,0.6652831307441446,1.0,0.0855643994211288,0.30428959258214916,9.248730964467005e-06,0.08671076368009621,0.5293614290298428,0.5040177150737244,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
205,Mabel,Mad Love,0.15307453131651694,0.0,2019,0.0,0.5933806146572104,0.7923948734244255,0.0,0.8666864314655598,0.0,0.23842257597684516,0.691592293618891,0.0,0.10643415514131088,0.622419510108033,0.9152301898801315,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,2
206,Billie Eilish,lovely (with Khalid),0.2349075565949788,0.0,2018,0.9662921348314607,0.2624113475177305,0.2553754898845461,0.36363636363636365,0.5141318312086174,0.0,0.018270622286541256,0.9569663665514733,0.0,0.0883944678292243,0.08760295218739973,0.3664010289593721,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
207,Lil Nas X,Old Town Road,0.0,0.0,2019,0.8539325842696629,0.9196217494089836,0.503230589979875,0.09090909090909091,0.7116315841486313,1.0,0.1877713458755427,0.05920280398958668,2.263959390862944e-06,0.09561034275405894,0.5015509680179698,0.5037326296807043,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4444444444444444,5
208,Drake,Money In The Grave (Drake ft. Rick Ross),0.2490286841296956,1.0,2019,0.8539325842696629,0.8297872340425532,0.4735727147547929,0.9090909090909091,0.8137661824290938,0.0,0.041244573082489154,0.10346596982235717,0.0,0.12086590499098016,0.06727992298641568,0.26865651851066086,"hip hop, pop, R&B",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,3
209,Anuel AA,China,0.5084629768339144,0.0,2019,0.8539325842696629,0.7765957446808511,0.7976909225717616,0.6363636363636364,0.830714497479988,1.0,0.11758321273516643,0.08666236057102762,0.00029340101522842637,0.07300060132291039,0.610653545833779,0.29839821788479903,latin,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,7
210,Ed Sheeran,Take Me Back to London (feat. Stormzy),0.20674613224984237,1.0,2019,0.7415730337078652,0.8936170212765958,0.7489672704162695,0.7272727272727273,0.7412293704911552,0.0,0.3487698986975398,0.22436998760631358,0.0,0.16897173782321107,0.6063750133704139,0.5173902089742229,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0
211,Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),0.25107639581189073,1.0,2019,0.7191011235955056,0.7293144208037825,0.7754475161529499,0.36363636363636365,0.6987350528708369,1.0,0.17510853835021709,0.21924693600529846,0.0,0.05460012026458208,0.6085142796020965,0.2319534316325448,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
212,NSG,Options,0.34240164248031774,1.0,2020,0.6404494382022472,0.8356973995271867,0.5996186844613918,0.09090909090909091,0.7821919161972526,0.0,0.11975397973950797,0.39855374204082705,9.299492385786803e-05,0.09921828021647623,0.7743074125574928,0.27828312294473323,"World/Traditional, hip hop",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.2222222222222222,6
213,Post Malone,Circles,0.2755788827038416,0.0,2019,0.9550561797752809,0.6690307328605201,0.7489672704162695,0.0,0.8408439569127384,1.0,0.02948625180897251,0.19670550896083203,0.0024771573604060915,0.07793144918821407,0.5507540913466682,0.3979460591916835,hip hop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,5
